player,num_games,elo,ci_95_low,ci_95_high,old_elo,elo_diff,checkpoint_schema_version,history_sha256,selection_sha256,max_games,seed,matchmaking_algorithm,new_player_prior_mean,new_player_prior_sd
kata1-b6c96-s1248000-d550347-temp-0.3,2,1149.476343857962,-1281.4046163561266,3580.3573040720507,113.3151130072046,1036.1612308507574,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,4,402.71436202402134,-1454.36853997973,2259.7972640277726,113.3151130072046,289.3992490168167,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,6,292.2354926232985,-1502.6794512727022,2087.150436519299,113.3151130072046,178.9203796160939,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,8,268.5945467380334,-217.75192675056945,754.9410202266363,113.3151130072046,155.27943373082877,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,10,267.7713278216917,-82.10178219932743,617.6444378427109,113.3151130072046,154.4562148144871,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,12,138.8530349468851,-165.2740635299142,442.9801334236844,113.3151130072046,25.537921939680487,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,14,29.88488463998443,-257.8837508908386,317.65352017080744,113.3151130072046,-83.43022836722017,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,16,82.79481750433418,-161.96212725713525,327.5517622658036,113.3151130072046,-30.520295502870425,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,18,39.55694522383107,-195.71945515683728,274.8333456044994,113.3151130072046,-73.75816778337352,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,20,76.5146496571641,-133.1824490009476,286.2117483152758,113.3151130072046,-36.8004633500405,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,22,102.69486462707638,-89.00850113380312,294.3982303879559,113.3151130072046,-10.620248380128217,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,24,58.34457837788639,-128.78806222704887,245.47721898282165,113.3151130072046,-54.97053462931821,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,26,124.91868021033956,-42.78937073869348,292.6267311593726,113.3151130072046,11.603567203134958,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,28,127.1131985937738,-31.968315688212414,286.19471287576005,113.3151130072046,13.7980855865692,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,30,162.45608415158927,13.227090094733683,311.68507820844485,113.3151130072046,49.140971144384665,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,32,161.20688341560668,17.88742678247027,304.5263400487431,113.3151130072046,47.89177040840208,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,34,188.04938184748582,50.98046558559116,325.1182981093805,113.3151130072046,74.73426884028122,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,36,185.24170428253652,52.71272169218227,317.7706868728908,113.3151130072046,71.92659127533192,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,38,182.79159778500556,54.37493538082373,311.2082601891874,113.3151130072046,69.47648477780096,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,40,164.7324496345115,39.517955378154966,289.94694389086806,113.3151130072046,51.41733662730691,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,42,141.7859052327965,19.203537686965845,264.36827277862716,113.3151130072046,28.470792225591893,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
kata1-b6c96-s1248000-d550347-temp-0.3,44,148.504152170491,29.317208570158925,267.6910957708231,113.3151130072046,35.18903916328641,2,a5803f8a5d9d87202b43d709cb328cedaf18c446af448f705c33d553e8c2e9f7,5170ec511fb50cdf10d648416d508574d70e9781ddf156a1b2a86d2b385e94dc,100,1729,maximum_nontransitivity_disagreement_gain,2000.0,3000.0
